AF,8365,1,A320,MRS,01:05 PM CEDT,CDG,02:35 PM CEDT,90
AF,8366,1,A319,CDG,03:35 PM CEDT,MRS,05:00 PM CEDT,85
AF,8367,1,A320,MXP,10:30 AM CEDT,CDG,12:00 PM CEDT,90
AF,8369,1,A319,SXB,06:45 AM CEDT,CDG,07:55 AM CEDT,70
AF,8370,1,B737-500,CDG,07:35 AM CEDT,SXB,08:45 AM CEDT,70
AF,8371,1,ERJ-145,ABZ,06:20 AM GDT,CDG,09:20 AM CEDT,120
AF,8372,1,ERJ-145,CDG,01:40 PM CEDT,BRE,03:10 PM CEDT,90
AF,8373,1,A320,SXB,10:35 AM CEDT,CDG,11:45 AM CEDT,70
AF,8375,1,F100,NCE,12:10 PM CEDT,SXB,01:30 PM CEDT,80
AF,8376,1,CRJ-700,CDG,03:50 PM CEDT,BES,05:05 PM CEDT,75
AF,8378,1,CRJ-700,CDG,10:20 AM CEDT,NCL,10:55 AM GDT,95
AF,8380,1,ERJ-145,CDG,07:45 AM CEDT,BRE,09:15 AM CEDT,90
AF,8381,1,F100,BES,06:30 AM CEDT,CDG,07:45 AM CEDT,75
AF,8382,1,F100,CDG,12:45 PM CEDT,TRN,02:15 PM CEDT,90
AF,8383,1,F100,TRN,10:15 AM CEDT,CDG,11:50 AM CEDT,95
AF,8384,1,B737-500,CDG,12:40 PM CEDT,VIE,02:40 PM CEDT,120
AF,8385,1,B737-500,VIE,03:30 PM CEDT,CDG,05:35 PM CEDT,125
AF,8386,1,A319,CDG,04:00 PM CEDT,TLS,05:25 PM CEDT,85
AF,8387,1,A319,TRN,07:05 AM CEDT,CDG,08:35 AM CEDT,90
AF,8388,1,A319,CDG,11:00 AM CEDT,NKC,02:25 PM GMT,325
AF,8389,1,A320,FRA,07:25 AM CEDT,CDG,08:45 AM CEDT,80
AF,8390,1,A321,CDG,04:15 PM CEDT,VIE,06:15 PM CEDT,120
AF,8393,1,A319,NKC,11:05 AM GMT,CDG,06:05 PM CEDT,300
AF,8394,1,F100,LYS,08:50 AM CEDT,NCE,09:50 AM CEDT,60
AF,8395,1,CRJ-700,NCE,10:50 AM CEDT,LYS,11:50 AM CEDT,60
AF,8400,1,A319,CDG,07:20 AM CEDT,AMS,08:40 AM CEDT,80
AF,8404,1,A319,CDG,09:45 AM CEDT,FRA,11:10 AM CEDT,85
AF,8405,1,A320,AMS,10:30 AM CEDT,CDG,11:45 AM CEDT,75
AF,8406,1,Unknown,CDG,11:15 AM CEDT,SIN,05:40 PM ZE8,25
AF,8407,1,ERJ-145,CFE,09:35 AM CEDT,NCE,10:30 AM CEDT,55
AF,8410,1,B777-200,CDG,04:30 PM CEDT,DKR,08:15 PM GMT,345
AF,8412,1,B737-500,CDG,03:35 PM CEDT,DUS,04:50 PM CEDT,75
AF,8413,1,A320,MRS,06:40 AM CEDT,CDG,08:10 AM CEDT,90
AF,8414,1,A318,CDG,09:35 AM CEDT,LYS,10:45 AM CEDT,70
AF,8415,1,A318,TXL,07:15 AM CEDT,CDG,09:00 AM CEDT,105
AF,8416,1,A319,CDG,07:15 AM CEDT,TXL,09:00 AM CEDT,105
AF,8417,1,A319,TXL,09:55 AM CEDT,CDG,11:40 AM CEDT,105
AF,8418,1,A320,CDG,10:05 AM CEDT,TXL,11:50 AM CEDT,105
AF,8419,1,A319,TXL,12:55 PM CEDT,CDG,02:40 PM CEDT,105
AF,8420,1,A320,CDG,01:15 PM CEDT,TXL,03:00 PM CEDT,105
AF,8421,1,A320,TXL,03:50 PM CEDT,CDG,05:35 PM CEDT,105
AF,8422,1,A320,CDG,03:35 PM CEDT,TXL,05:20 PM CEDT,105
AF,8423,1,B737-500,CPH,07:20 AM CEDT,CDG,09:20 AM CEDT,120
AF,8424,1,A319,CDG,07:15 AM CEDT,CPH,09:10 AM CEDT,115
AF,8425,1,A319,CPH,09:55 AM CEDT,CDG,11:55 AM CEDT,120
AF,8426,1,B737-500,CDG,12:50 PM CEDT,CPH,02:45 PM CEDT,115
AF,8428,1,A318,CDG,03:45 PM CEDT,CPH,05:40 PM CEDT,115
AF,8430,1,A319,CDG,09:10 AM CEDT,NTE,10:15 AM CEDT,65
AF,8431,1,A320,DUS,07:20 AM CEDT,CDG,08:35 AM CEDT,75
AF,8432,1,A320,CDG,07:20 AM CEDT,DUS,08:35 AM CEDT,75
AF,8433,1,A320,DUS,10:55 AM CEDT,CDG,12:10 PM CEDT,75
