"AF",1441,"","","J","31/07/2006","28/10/2006","1","1","0","1","0","1","0","AMS","NL","  ","AMS","12:15:00","12:15:00","+0200","","CDG","13:30:00","13:30:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M S S S S S S S S S S S",249,75,0,3,1,"9","0","0","KL 2005","",566303
"AF",1441,"","","J","02/08/2006","27/10/2006","0","0","1","0","1","0","0","AMS","NL","  ","AMS","12:15:00","12:15:00","+0200","","CDG","13:30:00","13:30:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M S S S S S S S S S S S",249,75,0,4,1,"9","0","0","KL 2005","",566304
"AF",1441,"","","J","06/08/2006","27/08/2006","0","0","0","0","0","0","1","AMS","NL","  ","AMS","12:15:00","12:15:00","+0200","","CDG","13:30:00","13:30:00","+0200","2F","318","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"318","M M M M M M M S S S S S S S S S S S",249,75,0,5,1,"9","0","0","KL 2005","",566305
"AF",1241,"","","J","31/07/2006","26/10/2006","1","0","1","1","0","0","0","AMS","NL","  ","AMS","09:30:00","09:30:00","+0200","","CDG","10:45:00","10:45:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","B B B B B B B S S S S S S S S S S S",249,75,0,3,1,"9","0","0","KL 2003","",565763
"AF",1241,"","","J","04/08/2006","27/10/2006","0","0","0","0","1","0","0","AMS","NL","  ","AMS","09:30:00","09:30:00","+0200","","CDG","10:45:00","10:45:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","B B B B B B B S S S S S S S S S S S",249,75,0,5,1,"9","0","0","KL 2003","",565765
"AF",1241,"","","J","05/08/2006","26/08/2006","0","0","0","0","0","1","0","AMS","NL","  ","AMS","09:30:00","09:30:00","+0200","","CDG","10:45:00","10:45:00","+0200","2F","319","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"319","B B B B B B B S S S S S S S S S S S",249,75,0,6,1,"9","0","0","KL 2003","",565766
"AF",1241,"","","J","06/08/2006","27/08/2006","0","0","0","0","0","0","1","AMS","NL","  ","AMS","09:30:00","09:30:00","+0200","","CDG","10:45:00","10:45:00","+0200","2F","318","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"318","B B B B B B B S S S S S S S S S S S",249,75,0,7,1,"9","0","0","KL 2003","",565767
"AF",1741,"","","J","31/07/2006","27/08/2006","1","1","1","1","1","1","1","AMS","NL","  ","AMS","15:25:00","15:25:00","+0200","","CDG","16:40:00","16:40:00","+0200","2F","735","737","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"735","S S S S S S S",249,75,0,2,1,"9","0","0","KL 2013","",567154
"AF",1341,"","","J","31/07/2006","25/10/2006","1","0","1","0","0","0","0","AMS","NL","  ","AMS","11:05:00","11:05:00","+0200","","CDG","12:20:00","12:20:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,3,1,"9","0","0","AM 8241 /DL 8405 /KL 2007","",566022
"AF",1341,"","","J","01/08/2006","27/10/2006","0","1","0","1","1","0","0","AMS","NL","  ","AMS","11:05:00","11:05:00","+0200","","CDG","12:20:00","12:20:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,4,1,"9","0","0","AM 8241 /DL 8405 /KL 2007","",566023
"AF",1341,"","","J","05/08/2006","28/10/2006","0","0","0","0","0","1","0","AMS","NL","  ","AMS","11:05:00","11:05:00","+0200","","CDG","12:20:00","12:20:00","+0200","2F","318","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"318","M M M M M M M",249,75,0,5,1,"9","0","0","AM 8241 /DL 8405 /KL 2007","",566024
"AF",1341,"","","J","06/08/2006","27/08/2006","0","0","0","0","0","0","1","AMS","NL","  ","AMS","11:05:00","11:05:00","+0200","","CDG","12:20:00","12:20:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,6,1,"9","0","0","AM 8241 /DL 8405 /KL 2007","",566025
"AF",3263,"S","YS","J","01/08/2006","18/08/2006","0","1","1","1","1","0","0","AMS","NL","  ","AMS","16:25:00","16:25:00","+0200","","CFE","17:55:00","17:55:00","+0200","","ER4","ERJ","FR","  ","CFE","RFY","YSBKRMHTVXQLUWEANIGY","",0,0,"","",False,"ER4","",459,90,0,4,1,"9","0","1","KL 2041","YS",570892
